669,0,451.105,1019.2,1539.82,602.881,1019.69,1546.52,453.866,867.83,1566.16,599.354,873.29,1564.76,517.709,791.215,1475.05,512.848,675.247,1199.86,541.682,920.805,1355.4,543.846,971.961,1173.8,658.27,695.014,1368.07,359.394,859.408,1430.05,272.075,861.923,1301.92,208.861,869.777,1125.01,217.66,931.745,1036.71,280.77,978.524,905.617,212.522,972.293,893.261,249.117,1024.37,837.41,719.565,821.148,1408.56,801.24,759.844,1225.87,833.406,712.924,1112.41,805.381,794.473,958.721,732.208,818.207,885.176,803.48,795.13,855.92,773.044,840.52,807,348.231,826.957,946.962,654.878,836.319,936.91,444.184,632.643,980.383,557.39,630.119,970.652,284.26,790.195,761.723,331.7,726.512,471.461,324.105,653.818,341.655,312.01,564.259,114.213,387.953,461.804,115.799,362.468,714.95,62.5281,688.223,756.89,726.308,667.675,826.665,520.055,683.418,814.131,336.095,649.273,776.038,96.0909,578.109,690.487,55.5163,599.936,953.37,64.1358
670,0,453.907,1019.45,1541.06,605.696,1020.1,1547.59,456.856,868.069,1567.32,602.339,873.704,1565.75,521.009,791.574,1476.18,516.067,675.392,1201.05,544.166,921.258,1356.47,545.326,972.447,1174.93,661.761,695.967,1368.93,362.263,859.013,1431.73,274.706,861.176,1303.89,211.422,869.211,1127.01,220.418,931.366,1038.82,283.614,978.406,907.974,215.372,972.305,895.504,252.115,1024.52,839.848,722.518,822.344,1409.37,804.425,761.626,1226.62,836.875,715.106,1113.05,807.235,797.653,960.193,,,,804.819,799.377,857.469,773.171,845.057,809.41,349.472,826.517,948.839,655.722,836.585,937.208,445.79,632.392,981.234,558.984,630.132,971.683,284.756,790.539,763.511,331.182,729.231,472.118,323.762,655.032,342.817,311.306,562.484,116.493,386.621,459.588,119.797,362.677,711.864,62.3302,688.603,755.743,726.752,667.782,823.654,520.163,683.359,810.633,336.247,649.316,772.033,96.1613,578.102,686.451,55.7338,599.901,949.329,64.0238
671,0,456.534,1019.71,1542.21,608.334,1020.47,1548.58,459.624,868.314,1568.37,605.102,874.075,1566.66,524.126,791.926,1477.24,519.141,675.426,1202.24,546.467,921.679,1357.45,546.687,972.908,1175.99,665.138,696.937,1369.79,364.977,858.606,1433.28,277.204,860.363,1305.73,213.789,868.352,1128.9,222.981,930.776,1040.84,286.399,978.224,910.331,218.176,972.234,897.695,255.09,1024.64,842.305,725.303,823.593,1410.19,807.497,763.482,1227.4,840.283,717.339,1113.76,809.033,800.898,961.772,735.238,823.975,889.703,806.127,803.733,859.139,773.116,849.697,812.021,350.78,826.043,950.677,656.635,836.662,937.484,447.347,632.029,981.992,560.523,629.978,972.594,285.312,790.923,765.258,330.643,732.279,472.697,323.457,656.636,343.936,310.611,561.098,118.741,385.216,457.744,123.707,363.002,709.13,62.2114,688.906,754.442,727.149,667.82,820.536,520.244,683.231,807.063,336.381,649.305,768.027,96.2384,578.067,682.417,55.9285,599.843,945.283,63.9194
672,0,458.973,1019.98,1543.23,610.783,1020.8,1549.48,462.167,868.56,1569.32,607.64,874.411,1567.49,527.056,792.264,1478.24,522.079,675.353,1203.46,548.591,922.061,1358.33,547.949,973.331,1176.95,668.4,697.913,1370.66,367.537,858.187,1434.68,279.574,859.49,1307.4,215.956,867.201,1130.64,225.329,929.972,1042.72,289.106,977.994,912.665,220.917,972.079,899.81,258.011,1024.74,844.758,727.92,824.883,1411,810.462,765.395,1228.21,843.627,719.61,1114.51,810.773,804.17,963.427,735.605,825.918,890.957,807.388,808.138,860.902,772.946,854.37,814.774,352.118,825.525,952.476,657.59,836.564,937.691,448.862,631.557,982.643,562.018,629.665,973.368,285.898,791.326,766.951,330.158,735.622,473.226,323.205,658.653,345.004,309.934,560.243,120.904,383.745,456.405,127.433,363.471,706.927,62.1973,689.142,753.03,727.482,667.788,817.356,520.287,683.045,803.454,336.488,649.241,764.02,96.3195,578.004,678.389,56.0945,599.763,941.24,63.8204
673,0,461.212,1020.23,1544.12,613.033,1021.11,1550.26,464.487,868.804,1570.14,609.955,874.72,1568.21,529.798,792.58,1479.17,524.894,675.178,1204.67,550.544,922.396,1359.09,549.129,973.694,1177.8,671.545,698.885,1371.53,369.944,857.745,1435.93,281.818,858.546,1308.87,217.931,865.776,1132.21,227.46,928.961,1044.45,291.717,977.729,914.952,223.58,971.841,901.82,260.849,1024.81,847.179,730.373,826.199,1411.8,813.325,767.346,1229.02,846.906,721.907,1115.28,812.452,807.433,965.12,736.053,828.295,892.563,808.591,812.538,862.724,772.755,858.991,817.58,353.438,824.944,954.242,658.558,836.317,937.795,450.336,630.985,983.178,563.473,629.207,974.001,286.483,791.729,768.59,329.771,739.228,473.737,323.014,661.096,346.014,309.287,560.061,122.925,382.225,455.717,130.872,364.094,705.441,62.307,689.328,751.544,727.746,667.695,814.151,520.289,682.817,799.837,336.567,649.132,760.016,96.4011,577.912,674.371,56.2308,599.663,937.203,63.7263
674,0,463.243,1020.48,1544.87,615.073,1021.39,1550.92,466.588,869.04,1570.85,612.051,875.007,1568.85,532.355,792.861,1480.02,527.604,674.917,1205.86,552.333,922.675,1359.74,550.24,973.971,1178.51,674.573,699.841,1372.36,372.198,857.263,1436.99,283.934,857.514,1310.14,219.731,864.107,1133.58,229.383,927.76,1046.01,294.219,977.436,917.167,226.152,971.518,903.704,263.581,1024.86,849.54,732.666,827.522,1412.56,816.092,769.318,1229.83,850.114,724.219,1116.05,814.069,810.656,966.818,736.596,830.934,894.442,809.729,816.881,864.572,772.618,863.49,820.361,354.683,824.268,955.981,659.507,835.954,937.781,451.766,630.32,983.599,564.889,628.621,974.504,287.038,792.122,770.186,329.494,743.067,474.264,322.884,663.978,346.964,308.679,560.679,124.747,380.683,455.812,133.929,364.857,704.844,62.545,689.478,750.015,727.948,667.557,810.947,520.251,682.566,796.231,336.618,648.99,756.016,96.4818,577.794,670.364,56.3413,599.549,933.176,63.6369
675,0,465.06,1020.69,1545.45,616.9,1021.66,1551.44,468.475,869.262,1571.44,613.934,875.276,1569.39,534.732,793.099,1480.78,530.227,674.583,1207,553.966,922.89,1360.27,551.292,974.134,1179.09,677.479,700.768,1373.16,374.299,856.721,1437.88,285.921,856.374,1311.19,221.378,862.237,1134.75,231.121,926.39,1047.38,296.6,977.119,919.286,228.622,971.108,905.442,266.186,1024.89,851.814,734.801,828.832,1413.3,818.767,771.295,1230.62,853.241,726.537,1116.81,815.627,813.815,968.489,737.275,833.63,896.471,810.801,821.127,866.413,772.569,867.833,823.073,355.797,823.456,957.697,660.407,835.511,937.654,453.148,629.576,983.917,566.263,627.924,974.895,287.54,792.499,771.754,329.317,747.108,474.835,322.815,667.308,347.849,308.124,562.191,126.322,379.161,456.799,136.523,365.723,705.277,62.9004,689.608,748.467,728.106,667.389,807.764,520.184,682.307,792.644,336.649,648.827,752.024,96.5598,577.653,666.371,56.4346,599.428,929.16,63.5516
676,0,466.663,1020.88,1545.89,618.512,1021.91,1551.84,470.157,869.463,1571.92,615.612,875.531,1569.84,536.933,793.284,1481.46,532.781,674.189,1208.08,555.448,923.034,1360.7,552.29,974.158,1179.52,680.263,701.655,1373.91,376.243,856.098,1438.6,287.777,855.11,1312.03,222.899,860.208,1135.71,232.703,924.879,1048.55,298.853,976.778,921.288,230.982,970.608,907.019,268.649,1024.88,853.974,736.782,830.109,1413.98,821.35,773.261,1231.39,856.278,728.852,1117.53,817.131,816.896,970.104,738.107,836.251,898.535,811.811,825.244,868.218,772.614,872.006,825.694,356.727,822.469,959.395,661.227,835.034,937.437,454.478,628.767,984.146,567.591,627.132,975.195,287.973,792.859,773.309,329.212,751.323,475.476,322.811,671.089,348.662,307.637,564.656,127.614,377.706,458.746,138.592,366.641,706.837,63.3516,689.73,746.911,728.242,667.21,804.612,520.102,682.051,789.078,336.668,648.654,748.046,96.6333,577.495,662.394,56.5217,599.31,925.154,63.4691
677,0,468.055,1021.02,1546.19,619.912,1022.15,1552.13,471.641,869.638,1572.31,617.092,875.775,1570.23,538.965,793.409,1482.07,535.28,673.74,1209.06,556.788,923.103,1361.04,553.235,974.024,1179.83,682.923,702.49,1374.6,378.028,855.378,1439.16,289.503,853.711,1312.66,224.323,858.065,1136.45,234.159,923.256,1049.54,300.973,976.406,923.156,233.226,970.016,908.426,270.959,1024.84,855.999,738.616,831.337,1414.63,823.838,775.203,1232.13,859.214,731.151,1118.2,818.589,819.888,971.645,739.051,838.774,900.563,812.764,829.208,869.96,772.75,876.005,828.209,357.44,821.276,961.074,661.94,834.567,937.166,455.753,627.906,984.302,568.869,626.263,975.43,288.329,793.202,774.862,329.148,755.687,476.2,322.87,675.315,349.398,307.23,568.095,128.594,376.366,461.687,140.091,367.558,709.575,63.8715,689.85,745.35,728.38,667.033,801.487,520.024,681.807,785.525,336.685,648.48,744.086,96.7028,577.331,658.431,56.6136,599.2,921.154,63.3874
678,0,469.243,1021.12,1546.36,621.106,1022.38,1552.31,472.94,869.78,1572.62,618.384,876.009,1570.56,540.837,793.47,1482.6,537.734,673.241,1209.95,557.992,923.094,1361.31,554.124,973.722,1180.02,685.459,703.264,1375.24,379.65,854.552,1439.57,291.1,852.176,1313.1,225.675,855.845,1136.98,235.519,921.546,1050.35,302.959,975.995,924.875,235.351,969.33,909.661,273.111,1024.73,857.871,740.307,832.501,1415.23,826.222,777.107,1232.84,862.037,733.426,1118.83,820.005,822.786,973.101,740.051,841.228,902.518,813.669,833.002,871.621,772.974,879.834,830.608,357.939,819.883,962.728,662.519,834.155,936.886,456.972,627.004,984.397,570.097,625.335,975.619,288.609,793.525,776.414,329.095,760.174,477.014,322.983,679.972,350.054,306.909,572.5,129.247,375.179,465.627,140.995,368.426,713.5,64.4329,689.971,743.777,728.541,666.869,798.38,519.965,681.579,781.973,336.709,648.317,740.139,96.7715,577.17,654.476,56.7183,599.102,917.16,63.3052
679,0,470.237,1021.17,1546.42,622.106,1022.58,1552.4,474.065,869.88,1572.86,619.5,876.233,1570.84,542.555,793.465,1483.07,540.147,672.7,1210.73,559.068,923.005,1361.52,554.949,973.256,1180.14,687.871,703.969,1375.83,381.108,853.616,1439.86,292.569,850.51,1313.38,226.972,853.575,1137.33,236.812,919.773,1050.99,304.815,975.527,926.435,237.354,968.545,910.726,275.104,1024.54,859.579,741.859,833.591,1415.79,828.487,778.96,1233.5,864.736,735.667,1119.4,821.379,825.588,974.467,741.063,843.641,904.381,814.535,836.617,873.187,773.28,883.494,832.876,358.275,818.338,964.337,662.944,833.833,936.645,458.14,626.067,984.442,571.276,624.362,975.78,288.822,793.828,777.962,329.03,764.765,477.913,323.129,685.038,350.631,306.674,577.844,129.571,374.169,470.546,141.297,369.207,718.587,65.015,690.092,742.184,728.737,666.72,795.269,519.935,681.367,778.404,336.747,648.169,736.199,96.8433,577.02,650.524,56.8393,599.016,913.171,63.2229
680,0,471.051,1021.17,1546.38,622.922,1022.76,1552.43,475.031,869.932,1573.05,620.451,876.439,1571.1,544.127,793.395,1483.5,542.52,672.125,1211.41,560.022,922.833,1361.69,555.7,972.642,1180.19,690.157,704.602,1376.38,382.405,852.575,1440.06,293.916,848.724,1313.52,228.23,851.28,1137.51,238.06,917.954,1051.48,306.543,974.984,927.831,239.237,967.658,911.63,276.936,1024.25,861.116,743.275,834.599,1416.31,830.616,780.75,1234.13,867.298,737.864,1119.93,822.71,828.29,975.744,742.063,846.025,906.142,815.369,840.05,874.651,773.661,886.987,835.004,358.528,816.72,965.875,663.208,833.62,936.476,459.263,625.097,984.444,572.412,623.361,975.928,288.981,794.107,779.496,328.939,769.44,478.89,323.288,690.487,351.127,306.513,584.088,129.572,373.351,476.409,141.006,369.87,724.794,65.6062,690.209,740.559,728.973,666.584,792.13,519.935,681.167,774.801,336.801,648.04,732.258,96.9206,576.885,646.571,56.9748,598.938,909.186,63.1414
681,0,471.697,1021.12,1546.27,623.57,1022.9,1552.41,475.85,869.928,1573.21,621.253,876.618,1571.33,545.558,793.258,1483.89,544.845,671.525,1212.01,560.858,922.576,1361.83,556.36,971.911,1180.22,692.316,705.162,1376.9,383.548,851.432,1440.18,295.146,846.832,1313.56,229.457,848.974,1137.56,239.28,916.099,1051.85,308.148,974.343,929.058,240.997,966.657,912.383,278.611,1023.83,862.479,744.555,835.521,1416.82,832.593,782.471,1234.72,869.711,740.012,1120.43,823.99,830.893,976.94,743.036,848.383,907.801,816.174,843.3,876.013,774.1,890.311,836.988,358.77,815.097,967.321,663.325,833.518,936.393,460.349,624.091,984.408,573.512,622.343,976.07,289.105,794.353,781.004,328.818,774.182,479.93,323.439,696.288,351.544,306.409,591.188,129.27,372.725,483.174,140.147,370.395,732.062,66.2063,690.32,738.888,729.246,666.456,788.936,519.962,680.977,771.143,336.871,647.93,728.312,97.0027,576.764,642.615,57.1195,598.869,905.201,63.0615
682,0,472.19,1021.01,1546.1,624.061,1023,1552.34,476.533,869.863,1573.34,621.919,876.756,1571.56,546.853,793.056,1484.26,547.111,670.907,1212.53,561.578,922.236,1361.96,556.915,971.099,1180.24,694.347,705.648,1377.4,384.547,850.193,1440.24,296.264,844.852,1313.52,230.659,846.665,1137.51,240.481,914.21,1052.12,309.631,973.58,930.118,242.635,965.534,913,280.131,1023.27,863.67,745.701,836.354,1417.31,834.407,784.116,1235.28,871.969,742.106,1120.9,825.211,833.396,978.061,743.972,850.705,909.357,816.952,846.376,877.28,774.573,893.466,838.829,359.039,813.508,968.659,663.351,833.494,936.374,461.407,623.043,984.336,574.584,621.316,976.213,289.213,794.557,782.475,328.67,778.978,481.018,323.569,702.406,351.888,306.343,599.089,128.69,372.284,490.791,138.756,370.764,740.323,66.8252,690.423,737.155,729.551,666.328,785.661,520.007,680.792,767.417,336.955,647.832,724.356,97.0856,576.656,638.653,57.2663,598.806,901.211,62.9846
683,0,472.546,1020.82,1545.89,624.41,1023.04,1552.25,477.088,869.732,1573.45,622.46,876.839,1571.77,548.018,792.787,1484.6,549.3,670.275,1212.98,562.185,921.815,1362.07,557.352,970.246,1180.27,696.243,706.06,1377.87,385.414,848.864,1440.28,297.274,842.799,1313.43,231.836,844.352,1137.39,241.663,912.282,1052.3,310.991,972.678,931.016,244.145,964.279,913.495,281.494,1022.54,864.691,746.714,837.095,1417.78,836.05,785.683,1235.8,874.066,744.138,1121.36,826.362,835.798,979.118,744.862,852.975,910.815,817.699,849.287,878.463,775.056,896.447,840.532,359.346,811.964,969.881,,,,462.443,621.947,984.231,575.636,620.286,976.358,289.322,794.709,783.9,328.5,783.811,482.139,323.668,708.807,352.166,306.298,607.735,127.868,372.015,499.211,136.88,370.966,749.501,67.4804,690.518,735.344,729.881,666.198,782.283,520.062,680.609,763.612,337.05,647.743,720.391,97.1653,576.556,634.681,57.4085,598.748,897.214,62.9122
684,0,472.776,1020.57,1545.65,624.626,1023.02,1552.14,477.525,869.526,1573.56,622.887,876.855,1571.98,549.055,792.45,1484.92,551.387,669.633,1213.38,562.678,921.319,1362.16,557.663,969.389,1180.34,697.999,706.398,1378.33,386.16,847.455,1440.32,298.181,840.689,1313.31,232.985,842.029,1137.23,242.818,910.307,1052.42,312.225,971.624,931.76,245.523,962.877,913.881,282.699,1021.62,865.546,747.592,837.743,1418.24,837.523,787.169,1236.31,875.997,746.097,1121.81,827.433,838.096,980.121,745.697,855.171,912.176,818.409,852.042,879.575,775.522,899.252,842.106,359.688,810.461,970.985,,,,463.462,620.801,984.095,576.674,619.252,976.504,289.448,794.796,785.276,328.317,788.667,483.288,323.731,715.459,352.394,306.26,617.064,126.845,371.896,508.381,134.573,370.993,759.517,68.194,690.61,733.439,730.233,666.065,778.788,520.12,680.428,759.72,337.154,647.665,716.411,97.2416,576.459,630.7,57.5403,598.695,893.206,62.8457
685,0,472.891,1020.22,1545.42,624.721,1022.92,1552.02,477.855,869.241,1573.67,623.208,876.796,1572.19,549.971,792.044,1485.23,553.347,668.985,1213.72,563.057,920.753,1362.25,557.846,968.56,1180.43,699.608,706.662,1378.76,386.794,845.979,1440.35,298.986,838.538,1313.2,234.099,839.681,1137.05,243.928,908.269,1052.49,313.325,970.41,932.358,246.761,961.315,914.167,283.736,1020.49,866.238,748.336,838.297,1418.68,838.825,788.565,1236.78,877.76,747.967,1122.25,828.413,840.286,981.075,746.468,857.273,913.441,819.074,854.653,880.628,775.948,901.884,843.558,360.051,808.993,971.974,,,,464.466,619.608,983.928,577.699,618.211,976.649,289.604,794.809,786.601,328.127,793.526,484.468,323.758,722.333,352.59,306.218,627.019,125.662,371.899,518.25,131.894,370.846,770.288,68.9902,690.703,731.426,730.605,665.928,775.174,520.179,680.249,755.743,337.266,647.604,712.41,97.3172,576.362,626.711,57.6581,598.646,889.187,62.785
686,0,472.9,1019.79,1545.21,624.705,1022.74,1551.92,478.084,868.868,1573.78,623.431,876.654,1572.4,550.771,791.567,1485.5,555.158,668.333,1214.02,563.323,920.132,1362.34,557.908,967.778,1180.57,701.063,706.852,1379.15,387.325,844.448,1440.4,299.692,836.36,1313.09,235.167,837.296,1136.85,244.971,906.156,1052.51,314.283,969.029,932.82,247.849,959.581,914.357,284.597,1019.16,866.772,748.952,838.755,1419.11,839.963,789.864,1237.22,879.352,749.734,1122.67,829.295,842.36,981.986,747.165,859.261,914.613,819.69,857.129,881.632,776.313,904.343,844.9,360.422,807.553,972.85,,,,465.454,618.376,983.735,578.707,617.159,976.788,289.798,794.747,787.877,327.935,798.364,485.689,323.752,729.399,352.772,306.159,637.547,124.363,371.994,528.766,128.901,370.539,781.737,69.8943,690.803,729.297,730.995,665.791,771.448,520.236,680.073,751.687,337.386,647.562,708.389,97.3933,576.26,622.714,57.7614,598.6,885.156,62.7285
687,0,472.81,1019.26,1545.03,624.588,1022.48,1551.84,478.22,868.403,1573.89,623.561,876.425,1572.6,551.46,791.021,1485.74,556.799,667.677,1214.27,563.478,919.471,1362.43,557.861,967.048,1180.75,702.359,706.966,1379.49,387.756,842.88,1440.46,300.301,834.167,1312.99,236.174,834.86,1136.66,245.922,903.953,1052.48,315.089,967.48,933.154,248.78,957.661,914.451,285.274,1017.6,867.149,749.443,839.116,1419.5,840.942,791.056,1237.63,880.775,751.384,1123.07,830.072,844.314,982.853,747.784,861.12,915.689,820.25,859.475,882.592,776.605,906.633,846.141,360.793,806.14,973.616,608.291,734.286,888.148,466.417,617.118,983.519,579.692,616.093,976.92,290.041,794.619,789.107,327.747,803.158,486.965,323.719,736.629,352.959,306.07,648.598,122.995,372.145,539.874,125.654,370.095,793.785,70.9325,690.912,727.055,731.402,665.656,767.63,520.293,679.904,747.566,337.512,647.537,704.354,97.4669,576.156,618.71,57.854,598.556,881.115,62.6735
688,0,472.625,1018.64,1544.9,624.378,1022.12,1551.8,478.272,867.842,1574,623.604,876.105,1572.8,552.042,790.41,1485.95,558.259,667.017,1214.47,563.526,918.788,1362.54,557.719,966.364,1180.96,703.493,707.005,1379.78,388.091,841.289,1440.53,300.814,831.97,1312.91,237.102,832.363,1136.46,246.754,901.646,1052.4,315.733,965.763,933.368,249.544,955.547,914.452,285.763,1015.82,867.374,749.818,839.382,1419.86,841.772,792.131,1238,882.031,752.911,1123.45,830.744,846.139,983.671,748.319,862.839,916.671,820.749,861.694,883.506,776.818,908.761,847.289,361.157,804.757,974.276,608.278,734.272,888.163,467.343,615.844,983.286,580.64,615.011,977.044,290.342,794.447,790.293,327.574,807.888,488.305,323.669,743.994,353.169,305.94,660.129,121.602,372.315,551.519,122.209,369.547,806.357,72.1321,691.033,724.719,731.818,665.528,763.747,520.351,679.742,743.399,337.645,647.519,700.321,97.5332,576.05,614.699,57.9427,598.511,877.064,62.6167
689,0,472.352,1017.93,1544.82,624.085,1021.68,1551.79,478.246,867.182,1574.1,623.565,875.695,1572.99,552.518,789.742,1486.12,559.529,666.35,1214.62,563.473,918.094,1362.65,557.498,965.71,1181.18,704.464,706.97,1380,388.331,839.691,1440.6,301.231,829.777,1312.84,237.936,829.8,1136.27,247.443,899.227,1052.27,316.209,963.88,933.465,250.136,953.237,914.358,286.058,1013.81,867.451,750.082,839.555,1420.18,842.463,793.079,1238.34,883.124,754.309,1123.8,831.31,847.83,984.434,748.771,864.415,917.555,821.184,863.785,884.369,776.958,910.734,848.348,361.51,803.411,974.836,608.274,734.268,888.167,468.217,614.571,983.045,581.537,613.914,977.162,290.709,794.263,791.439,327.429,812.538,489.718,323.612,751.466,353.412,305.76,672.099,120.227,372.464,563.645,118.616,368.937,819.383,73.5218,691.163,722.319,732.232,665.411,759.833,520.411,679.589,739.211,337.784,647.5,696.302,97.5904,575.946,610.681,58.0346,598.465,873.006,62.5557
